actual,predicted,misclassified,id,organization_id,type,species,age,gender,size,coat,tags,name,description,videos,status_changed_at,published_at,distance,breeds.primary,breeds.secondary,breeds.mixed,breeds.unknown,colors.primary,colors.secondary,colors.tertiary,fixed,house_trained,attributes.declawed,special_needs,shots_current,good_with_kids,good_with_dogs,good_with_cats,city,contact.address.state,zipcode,has_photo,days_on_petfinder,polarity,desc_len
Speedy_adoption,Slow_adoption,Yes,43746540,CA1973,Dog,Dog,Baby,Female,Medium,,[],Vera,Meet Vera! Vera is a very sweet dog who is patiently waiting for a loving forever home! To get more...,0,2019-01-14 11:39:53+00:00,2019-01-11 10:56:18+00:00,12.3438,Labrador Retriever,Terrier,1,False,,,,1,0,,0,1,1,1,1,San Francisco,CA,94115.0,1,1.0,0.8306,102
Speedy_adoption,Slow_adoption,Yes,49579969,CA2614,Dog,Dog,Young,Male,Large,Curly,[],Bodie,"MEET BODIE!

Bodie is a two year old goldendoodle who is looking for a home! He&#039;s a darling and very...",0,2020-11-03 02:30:08+00:00,2020-10-24 00:20:49+00:00,15.4029,Goldendoodle,,1,False,White / Cream,,,1,0,,0,1,0,1,1,San Francisco,CA,94132.0,1,1.0,0.6579999999999999,108
Slow_adoption,Speedy_adoption,Yes,47728460,CA1005,Dog,Dog,Adult,Female,Small,Wire,[],Tippy,"EMAIL:  stonecliffeadoption@gmail.com for an application. 
Website: http://www.stoneclifferescue.org

Adoption Fee $150
Age: 7 years
Current weight: 14 pounds

Tippy is a...",0,2020-06-22 22:03:51+00:00,2020-03-30 21:41:31+00:00,16.3248,Cairn Terrier,,1,False,White / Cream,,,1,0,,0,1,2,1,2,Dublin,CA,94568.0,1,0.0,0.0,173
Slow_adoption,Speedy_adoption,Yes,44495103,CA2324,Dog,Dog,Adult,Male,Large,Medium,"['Loving', 'Playful', 'Gentle']",Darwin,"Meet me on Saturday May 18th from 11am to 2pm at our big adoption event, 1130 Butler Ave in Santa...",0,2019-05-19 16:14:06+00:00,2019-04-18 22:30:49+00:00,53.2279,Newfoundland Dog,,1,False,White / Cream,,,1,0,,0,1,1,1,2,Santa Rosa,CA,95401.0,1,0.0,0.0,100
Speedy_adoption,Slow_adoption,Yes,50144577,CA2521,Dog,Dog,Young,Male,Medium,,[],Remy,Remy has had a really rough start. He came from a very volatile home where he learned to stay out...,0,2020-12-28 02:24:21+00:00,2020-12-28 02:24:21+00:00,34.0176,Miniature Pinscher,Chihuahua,1,False,,,,1,1,,0,0,2,1,2,Santa Clara,CA,95050.0,1,1.0,0.0,100
Speedy_adoption,Slow_adoption,Yes,48100100,CA1901,Dog,Dog,Young,Male,Large,Long,[],Guinness - The Big Love Bug,"Guinness - The Big Love Bug 

This stunning golden retriever is looking for his new forever home since his last...",0,2020-06-08 19:58:40+00:00,2020-05-31 10:06:17+00:00,80.1713,Golden Retriever,,0,False,White / Cream,,,1,1,,0,1,1,1,2,Citrus Heights,CA,95610.0,1,1.0,0.7783,114
Speedy_adoption,Slow_adoption,Yes,45145827,CA2280,Dog,Dog,Baby,Male,Medium,Short,[],Kaka,"NAME:   KAKA
GENDER: MALE
BREED:  LAB/FMD mix
COLOR:  BROWN
AGE:    5 MONTHS OLD
WEIGHT:  22lbs
SPAY OR NEUTER:  Yes
MICROCHIP:...",0,2019-07-06 13:14:45+00:00,2019-07-02 16:26:54+00:00,9.8894,Labrador Retriever,,1,False,Brown / Chocolate,,,1,1,,0,1,1,1,1,Castro Valley,CA,94546.0,1,1.0,0.4019,130
Slow_adoption,Speedy_adoption,Yes,43810389,CA1968,Dog,Dog,Young,Female,Small,Short,[],Zoey,We have a TV star in the house!  Zoey was the dog of the week on a local television station....,0,2019-03-23 20:29:39+00:00,2019-01-19 01:30:40+00:00,29.2471,Dachshund,,0,False,Red / Chestnut / Orange,,,1,1,,0,1,0,1,1,Brentwood,CA,94513.0,1,0.0,0.0,95
Speedy_adoption,Slow_adoption,Yes,48697934,CA2265,Dog,Dog,Adult,Male,Medium,Short,[],Kronk,"**For additional information, or information on how to adopt, please go to our website at:
www.foothilldogrescue.org.

***MUST HAVE A RESIDENT...",0,2020-08-12 15:11:40+00:00,2020-08-05 23:08:58+00:00,91.1674,Boxer,,1,False,Apricot / Beige,,,1,1,,1,1,2,1,2,Shingle Springs,CA,95682.0,1,1.0,0.4588,145
Slow_adoption,Speedy_adoption,Yes,44008215,CA2324,Dog,Dog,Young,Male,Small,Short,[],Sand,"Sand is a super cute teenage Terrier mix!  He has a very outgoing personality...he&#039;s always happy, friendly with everyone and...",0,2019-03-01 02:40:36+00:00,2019-02-14 00:44:15+00:00,53.2279,Terrier,,1,False,Bicolor,,,1,0,,0,1,1,1,2,Santa Rosa,CA,95401.0,1,0.0,0.9484,133
Slow_adoption,Speedy_adoption,Yes,44390219,CA2490,Dog,Dog,Baby,Female,Medium,Medium,[],Puppy Ruby,"Puppy Ruby is a sweet, spunky, playful, happy, active girl looking for a loving and committed forever home.

Adopters must...",0,2019-04-20 21:15:14+00:00,2019-04-05 05:27:04+00:00,57.8514,Cattle Dog,Dachshund,1,False,Black,,,0,1,,0,1,1,1,1,Davis,CA,95616.0,1,0.0,0.9538,125
Speedy_adoption,Slow_adoption,Yes,48818302,CA1901,Dog,Dog,Adult,Female,Medium,Short,[],Lizzie - The Quiet Girl,"****when inquiring, please follow the outlined instructions listed below in my description....otherwise emails will not be returned 

Lizzie - The...",0,2020-09-01 02:31:32+00:00,2020-08-19 06:53:08+00:00,80.1713,Boxer,Staffordshire Bull Terrier,1,False,Apricot / Beige,,,1,1,,0,1,1,1,1,Citrus Heights,CA,95610.0,1,1.0,0.3182,149
Slow_adoption,Speedy_adoption,Yes,44897219,CA781,Dog,Dog,Baby,Male,Medium,Short,[],Cinco de Mayo Litter_Uno,"The Cinco de Mayo litter is in the house!! Momma Mango, a 25-30 pound medium sized beauty, is an affectionate...",0,2019-06-25 03:47:22+00:00,2019-06-06 23:32:04+00:00,23.4398,Labrador Retriever,Beagle,1,False,Yellow / Tan / Blond / Fawn,,,1,0,,0,1,2,1,2,Redwood City,CA,94061.0,1,0.0,0.6579999999999999,112
Speedy_adoption,Slow_adoption,Yes,47733198,CA1775,Dog,Dog,Young,Female,Small,Medium,[],Ellie,This little 10 pounder is the winner of our Best Cuddler award! She is approximately 10 months old and is...,0,2020-04-02 03:41:24+00:00,2020-03-31 18:19:23+00:00,21.663,Terrier,,1,False,"Tricolor (Brown, Black, & White)",,,1,0,,0,1,2,2,2,  Pleasanton,CA,94566.0,1,1.0,0.9151,108
Speedy_adoption,Slow_adoption,Yes,48427382,CA2614,Dog,Dog,Adult,Female,Small,Medium,[],Penelope,MEET PENELOPE! She&#039;s four years old and a very cute mystery mutt! This sweet girl came to us when her...,0,2020-07-11 23:18:04+00:00,2020-07-08 06:25:03+00:00,15.4029,Pomeranian,Spaniel,1,False,"Tricolor (Brown, Black, & White)",,,1,1,,0,1,0,2,2,San Francisco,CA,94132.0,1,1.0,0.7831,109
Speedy_adoption,Slow_adoption,Yes,47976332,CA86,Dog,Dog,Young,Male,Small,Medium,[],Milo,"OH BOY is Milo a cutie! He is a 2  year old, 10 pound, Spaniel possible long haired dachshund mix...",0,2020-05-16 01:11:21+00:00,2020-05-12 20:30:24+00:00,55.978,Spaniel,Dachshund,1,False,Black,Yellow / Tan / Blond / Fawn,,1,1,,0,1,1,1,2,Lodi,CA,95241.0,1,1.0,0.4199,100
Slow_adoption,Speedy_adoption,Yes,47652914,CA2285,Dog,Dog,Adult,Male,Medium,Medium,[],Tanner,"Tanner is a sweet, loving, fun boy who loves going on walks, cuddling and wrestling with his foster doggies. He...",0,2020-04-04 17:25:30+00:00,2020-03-19 14:30:50+00:00,8.1106,German Shorthaired Pointer,Black Labrador Retriever,1,False,Black,White / Cream,,1,1,,0,1,1,1,2,Lafayette,CA,94549.0,1,0.0,0.9313,114
Slow_adoption,Speedy_adoption,Yes,49063320,CA2806,Dog,Dog,Adult,Female,Medium,,[],Claire,Have you ever looked into a dog&amp;#39;s eyes and just fallen in love? We guarantee you will with Claire! This...,0,2020-09-29 21:02:31+00:00,2020-09-11 22:10:32+00:00,64.3316,Pit Bull Terrier,,1,False,,,,1,1,,0,1,0,1,2,Elk Grove,CA,95624.0,1,0.0,0.6114,114
Slow_adoption,Speedy_adoption,Yes,46626260,CA1973,Dog,Dog,Baby,Male,Medium,,[],Jadu,Meet Jadu! Jadu is a very sweet dog who is patiently waiting for a loving forever home! To get more...,0,2019-12-14 09:33:37+00:00,2019-11-19 22:31:24+00:00,12.3438,Jindo,Labrador Retriever,1,False,,,,1,0,,0,1,1,1,2,San Francisco,CA,94115.0,1,0.0,0.8306,102
Speedy_adoption,Slow_adoption,Yes,45169302,CA2452,Dog,Dog,Young,Male,Small,Medium,[],Benji,"This happy and stunning boy is named Benji, he&#039;s a two and half year old poodle terrier mix that weighs...",0,2019-07-05 19:48:39+00:00,2019-07-04 23:31:20+00:00,13.8285,Poodle,Terrier,1,False,Yellow / Tan / Blond / Fawn,,,1,1,,0,1,1,1,2,San Francisco,CA,94112.0,1,1.0,0.743,111
Slow_adoption,Speedy_adoption,Yes,44221234,CA781,Dog,Dog,Baby,Male,Small,Medium,[],Biscuit,"Biscuit, born around New Year&#039;s Eve 2018, is the absolute cutest or at least in the top ten! Biscuit Is...",0,2019-04-04 03:05:54+00:00,2019-03-13 18:06:42+00:00,23.4398,Terrier,,1,False,"Tricolor (Brown, Black, & White)",,,1,0,,0,1,1,1,1,Redwood City,CA,94061.0,1,0.0,0.7088,111
Speedy_adoption,Slow_adoption,Yes,49919795,CA2452,Dog,Dog,Young,Male,Medium,Medium,[],Alf,"Alf is an adorable, sweet and playful 2 year old beagle and hound mix. He weighs 22 pounds. Alf is...",0,2020-11-30 16:16:38+00:00,2020-11-30 15:01:03+00:00,13.7186,Spaniel,,1,False,White / Cream,Yellow / Tan / Blond / Fawn,,1,0,,0,1,1,1,2,San Francisco,CA,94112.0,1,1.0,0.8442,101
Slow_adoption,Speedy_adoption,Yes,44880941,CA1727,Dog,Dog,Baby,Female,Large,Medium,[],Kenai,Meet Kenai! This beautiful girl is part of our husky-shepherd litter. Kenai’s foster mom says she is a super playful...,0,2019-06-23 22:37:36+00:00,2019-06-05 02:49:50+00:00,38.8997,Shepherd,Husky,1,False,Brindle,White / Cream,,1,0,,0,1,2,2,2,San Jose,CA,95125.0,1,0.0,0.8439,119
Slow_adoption,Speedy_adoption,Yes,46116555,CA86,Dog,Dog,Young,Female,Small,,[],Lucy,Lucy is an adorable 2- 3 year old poodle mix. She weighs in at 9.5lbs. Lucy is the best little...,0,2019-10-22 18:23:22+00:00,2019-09-28 04:48:00+00:00,55.978,Poodle,,0,False,,,,1,1,,0,1,2,1,2,Lodi,CA,95241.0,1,0.0,0.8126,97
Slow_adoption,Speedy_adoption,Yes,44971563,CA2436,Dog,Dog,Baby,Female,Large,,[],Lyra,Lyra and her littermates were surrendered by their owner.  Mama is a stunning purebred German Shepherd and daddy is a...,0,2019-07-01 14:36:34+00:00,2019-06-13 22:29:50+00:00,55.0148,Labrador Retriever,Shepherd,1,False,,,,0,0,,0,1,2,2,2,Santa Rosa,CA,95403.0,1,0.0,0.3818,120
Slow_adoption,Speedy_adoption,Yes,44062799,CA271,Dog,Dog,Baby,Female,Large,,[],Aviana,Hi! my name is Aviana! I&#039;m a super sweet girl looking for a fun home! I love people! Other dogs!...,0,2019-03-11 18:21:18+00:00,2019-02-20 23:18:53+00:00,0.1406,Doberman Pinscher,,1,False,,,,1,0,,0,1,2,1,2,Oakland,CA,94602.0,1,0.0,0.9483,104
Slow_adoption,Speedy_adoption,Yes,46811822,CA2108,Dog,Dog,Adult,Male,Medium,,[],Spots,Spots is a loving boy who is mellow and a cuddler.   He is looking for a new home because his...,0,2019-12-29 22:34:48+00:00,2019-12-10 22:17:56+00:00,70.209,Cocker Spaniel,,0,False,Brown / Chocolate,White / Cream,,1,1,,0,1,2,1,0,Sacramento,CA,95825.0,1,0.0,0.5994,96
Speedy_adoption,Slow_adoption,Yes,48177075,CA2324,Dog,Dog,Adult,Female,Small,Short,[],Pinta,Pinta&#039;s foster reports that she is a smart and self reliant little lady. She figures things out easily and settled...,0,2020-06-16 23:17:37+00:00,2020-06-09 20:25:59+00:00,53.2279,Chihuahua,,1,False,Brown / Chocolate,White / Cream,,1,1,,0,1,1,1,0,Santa Rosa,CA,95401.0,1,1.0,0.6808,122
Speedy_adoption,Slow_adoption,Yes,45022922,CA2646,Dog,Dog,Young,Male,Medium,Short,[],Ford,"My name is FORD. I am a small Lab mix, about 30lbs. I am told that I am the sweetest...",0,2019-07-01 21:40:56+00:00,2019-06-19 21:01:44+00:00,2.2836,Labrador Retriever,,1,False,,,,0,1,,0,1,1,1,2,Oakland,CA,94611.0,1,1.0,0.0,87
Speedy_adoption,Slow_adoption,Yes,47858716,CA1775,Dog,Dog,Baby,Male,Small,Medium,[],Bruno,Bruno is a six month old approximately ten pound neutered male.  He may be a mix of one or more...,0,2020-04-25 04:59:50+00:00,2020-04-23 04:16:15+00:00,21.663,Chihuahua,Miniature Pinscher,1,False,Black,Yellow / Tan / Blond / Fawn,,1,0,,0,1,2,2,2,  Pleasanton,CA,94566.0,1,1.0,0.0,98
Speedy_adoption,Slow_adoption,Yes,50015660,CA2611,Dog,Dog,Senior,Male,Small,Long,"['Benji', 'Gold', 'Cream', 'Terrier', 'Cairn Terrier', 'Mix', 'Small', 'Friendly', 'Vibrant']",Benji,"Introducing &quot;Benji&quot;! This handsome, eight year old, neutered male acts just as young and vibrant as he looks! He loves...",0,2020-12-11 21:40:53+00:00,2020-12-10 23:58:58+00:00,78.8013,Cairn Terrier,,1,False,Golden,,,1,0,,1,0,2,1,2,Hollister,CA,95023.0,1,1.0,0.8011,131
Slow_adoption,Speedy_adoption,Yes,46699239,CA1968,Dog,Dog,Young,Female,Medium,Medium,[],Spirit,Spirit came by her name very naturally - as a very pregnant mama whose spirit could not be broken by...,0,2020-03-29 02:48:28+00:00,2019-11-27 16:43:29+00:00,29.2471,Labrador Retriever,Shar-Pei,1,False,Black,Brown / Chocolate,,1,1,,0,1,1,1,2,Brentwood,CA,94513.0,1,0.0,0.6065,103
Slow_adoption,Speedy_adoption,Yes,49863516,CA2710,Dog,Dog,Young,Male,Medium,Medium,"['Affectionate', 'Goofy', 'Loving', 'Good with dogs', 'Good with people']",Banksy,"I&#039;m a 1 year old, 54 Lb, handsome red Husky. I&#039;m a tall, lanky, goofy happy, affectionate guy who loves...",0,2021-01-19 19:30:25+00:00,2020-11-22 19:29:10+00:00,14.7309,Siberian Husky,,0,False,,,,1,0,,0,1,2,1,2,San Francisco,CA,94122.0,1,0.0,0.8689,116
Slow_adoption,Speedy_adoption,Yes,47350446,CA2490,Dog,Dog,Baby,Female,Extra Large,Long,[],Puppy Tally,"****** Accepting Apps through March 1st at heartsforpawsrescue.com/adoption-application

HFPR is a 501c3 ALL VOLUNTEER FOSTER BASED RESCUE IN NORTHERN CA...",0,2020-02-29 19:18:13+00:00,2020-02-11 14:59:37+00:00,13.8285,Great Pyrenees,,0,False,White / Cream,,,0,0,,0,1,1,1,1,San Francisco,CA,94112.0,1,0.0,0.7672,156
Speedy_adoption,Slow_adoption,Yes,47693210,CA86,Dog,Dog,Baby,Male,Small,Short,[],Simon,Boy oh boy is Simon a handsome little pup! He was born 11-29-19 making him nearly 4 months old. He...,0,2020-03-29 21:56:37+00:00,2020-03-25 01:01:24+00:00,55.978,Boxer,Terrier,1,False,Red / Chestnut / Orange,White / Cream,Yellow / Tan / Blond / Fawn,1,0,,0,1,1,1,2,Lodi,CA,95241.0,1,1.0,0.5411,101
Slow_adoption,Speedy_adoption,Yes,47537959,CA2490,Dog,Dog,Baby,Female,Medium,Short,[],Puppy Maggie,"-- Apply at heartsforpawsrescue.com/adopt
-- If it sounds like a match we will respond to set up a meet and...",0,2020-03-22 16:53:18+00:00,2020-03-04 23:16:05+00:00,57.8514,Pit Bull Terrier,Terrier,1,False,Black,,,0,0,,0,1,1,1,1,Davis,CA,95616.0,1,0.0,0.3612,110
Slow_adoption,Speedy_adoption,Yes,43927632,CA2285,Dog,Dog,Baby,Male,Small,Short,[],Carl,"Sweet, super playful and the most terrier like of the litter who looks like mom, tiny puppy Carl Sagan who...",0,2019-02-19 19:46:29+00:00,2019-02-03 04:14:50+00:00,8.1106,Terrier,Chihuahua,1,False,Black,,,1,0,,0,1,1,1,1,Lafayette,CA,94549.0,1,0.0,0.9366,109
Slow_adoption,Speedy_adoption,Yes,46421188,CA2646,Dog,Dog,Baby,Female,Medium,Medium,"['Playful', 'gentle', 'sweet']",Summer,"This is Summer!?
- Summer is a sweet and social Shepherd mix!
- She loves to play with toys and...",0,2019-11-14 19:44:54+00:00,2019-10-30 00:48:08+00:00,2.2836,Shepherd,,1,False,"Tricolor (Brown, Black, & White)",,,1,1,,0,1,1,1,2,Oakland,CA,94611.0,1,0.0,0.8652,98
Slow_adoption,Speedy_adoption,Yes,44943517,CA2490,Dog,Dog,Baby,Female,Medium,Medium,[],Lady Bug,"Lady Bug, Cricket, Magpie, and Hopper are 2 month old GSD mix pups born April 10th. Mom was a GSD...",0,2019-06-25 20:02:57+00:00,2019-06-11 06:32:19+00:00,57.8514,German Shepherd Dog,Retriever,1,False,Black,,,0,0,,0,1,1,1,1,Davis,CA,95616.0,1,0.0,0.0,100
Slow_adoption,Speedy_adoption,Yes,44258239,CA2436,Dog,Dog,Adult,Male,Large,,[],Anu,Anu is about 18 months old and his mama is a sweetheart of a white German Shepherd. Daddy is an...,1,2019-06-16 01:31:40+00:00,2019-03-18 17:01:14+00:00,55.0148,German Shepherd Dog,American Bulldog,1,False,,,,1,0,,0,1,2,2,2,Santa Rosa,CA,95403.0,1,0.0,0.6486,98
Speedy_adoption,Slow_adoption,Yes,50049422,CA2614,Dog,Dog,Adult,Female,Small,Short,[],Carly + Finn (Bonded Pair),Carly and Finn are two best friends looking for a home together! Carly is a two year old chihuahua mix...,0,2020-12-23 00:50:14+00:00,2020-12-15 06:22:13+00:00,16.1266,Chihuahua,Havanese,1,False,Gray / Blue / Silver,Red / Chestnut / Orange,White / Cream,1,0,,0,1,0,1,2,San Francisco,CA,94132.0,1,1.0,0.8221,105
Speedy_adoption,Slow_adoption,Yes,47226953,CA781,Dog,Dog,Baby,Male,Large,Long,[],49ers Litter_Buckner,"The 49ers are on a winning streak and this litter will win your heart! Born November 27, these gorgeous puppies...",0,2020-02-09 20:22:36+00:00,2020-01-28 07:14:22+00:00,23.4398,German Shepherd Dog,Catahoula Leopard Dog,1,False,Black,White / Cream,Yellow / Tan / Blond / Fawn,1,0,,0,1,2,1,2,Redwood City,CA,94061.0,1,1.0,0.9098,114
Speedy_adoption,Slow_adoption,Yes,44215244,CA2280,Dog,Dog,Baby,Male,Medium,Short,[],Jaydee,"NAME:   JAYDEE
GENDER: MALE
BREED:  LAB/FMD mix
COLOR:  CREAM
AGE:    4 MONTHS OLD
WEIGHT:  16lbs
SPAY OR NEUTER:  Yes
MICROCHIP:...",0,2019-03-25 13:10:22+00:00,2019-03-13 03:17:02+00:00,9.8894,Labrador Retriever,,1,False,White / Cream,,,1,1,,0,1,1,1,1,Castro Valley,CA,94546.0,1,1.0,0.4019,132
Speedy_adoption,Slow_adoption,Yes,48536652,CA2159,Dog,Dog,Adult,Male,Small,Short,[],Tanner,Hi I’m Tanner.  I may be small but don’t let my size fool you ~ I have a big heart...,0,2020-07-23 20:07:57+00:00,2020-07-19 19:47:58+00:00,97.1809,Chihuahua,,0,False,Brown / Chocolate,White / Cream,,1,1,,0,1,2,1,2,Yuba City,CA,95993.0,1,1.0,-0.5927,85
Slow_adoption,Speedy_adoption,Yes,47857045,CA2143,Dog,Dog,Adult,Male,Small,,[],BERNIE,This sweet little boy is looking to bond with a person who will love him forever. About 1.5 years old.,0,2020-05-11 16:53:44+00:00,2020-04-22 22:34:29+00:00,79.2359,Chihuahua,,1,False,Black,,,0,0,,0,1,2,2,2,Lower Lake,CA,95457.0,1,0.0,0.802,102
Slow_adoption,Speedy_adoption,Yes,46715575,CA1973,Dog,Dog,Adult,Male,Small,,[],Rawan,Meet Rawan! Rawan is a very sweet dog who is patiently waiting for a loving forever home! To get more...,0,2019-12-15 10:51:19+00:00,2019-11-29 23:27:04+00:00,12.3438,French Bulldog,,0,False,,,,1,0,,0,1,1,2,2,San Francisco,CA,94115.0,1,0.0,0.8306,104
Slow_adoption,Speedy_adoption,Yes,49360686,CA2490,Dog,Dog,Baby,Female,Medium,Short,[],Astrid,"Meet Astrid!

Astrid and her brother Axel were dumped in the middle of the Central CA country side and picked...",0,2020-11-08 01:30:18+00:00,2020-10-06 19:55:50+00:00,57.8514,Australian Cattle Dog / Blue Heeler,,1,False,,,,1,1,,0,0,1,1,2,Davis,CA,95616.0,1,0.0,-0.4574,112
Speedy_adoption,Slow_adoption,Yes,44723753,CA571,Dog,Dog,Baby,Female,Large,Medium,[],Eva,"Eva

German Shepherd

4 months old.

Eva is just adorable and very smart. Weighs in at 36lbs. I expect her...",0,2019-05-28 00:36:23+00:00,2019-05-17 22:20:22+00:00,43.8252,German Shepherd Dog,,0,False,Black,Yellow / Tan / Blond / Fawn,,1,0,,0,0,0,2,2,San Jose,CA,95123.0,1,1.0,0.7346,109
Speedy_adoption,Slow_adoption,Yes,44606203,CA2611,Dog,Dog,Adult,Male,Large,Medium,"['Vader', 'German Shepherd', 'Black', 'Adult', 'Large', 'Fun', 'Loving', 'Playful', 'Neutered']",Vader,"&quot;Vader&quot; is a three year old, neutered male, German Shepherd dog. He is on the larger side, but thinks he...",0,2019-05-14 20:09:58+00:00,2019-05-03 16:10:13+00:00,79.4752,German Shepherd Dog,,0,False,Black,,,1,0,,0,0,2,1,2,Hollister,CA,95023.0,1,1.0,0.0,117
Slow_adoption,Speedy_adoption,Yes,47957672,CA2646,Dog,Dog,Young,Female,Medium,Short,"['Sweet', 'playful', 'friendly']",Bennie,"*Please read before responding to this ad;
BENNIE is available for *foster only* until she is spayed.
The perfect home...",0,2020-06-11 04:54:08+00:00,2020-05-09 17:26:06+00:00,2.2836,Border Collie,Labrador Retriever,1,False,Black,White / Cream,,0,1,,0,1,1,1,2,Oakland,CA,94611.0,1,0.0,0.5719,121
Slow_adoption,Speedy_adoption,Yes,48644240,CA2806,Dog,Dog,Senior,Female,Extra Large,,[],Lady,"Senior Lady has a puppy heart! At 14 years old, she&amp;#39;s definitely living her golden years but when you watch...",0,2020-09-17 00:25:36+00:00,2020-07-30 22:33:54+00:00,64.3316,American Bulldog,,1,False,,,,1,1,,0,1,2,0,2,Elk Grove,CA,95624.0,1,0.0,0.2828,118
Slow_adoption,Speedy_adoption,Yes,44355401,CA1973,Dog,Dog,Baby,Female,Medium,Medium,[],Franny,Meet Franny! Franny is a very sweet dog who is patiently waiting for a loving forever home! To get more...,0,2019-04-20 09:20:37+00:00,2019-03-31 07:33:48+00:00,15.3336,Collie,Terrier,1,False,Red / Chestnut / Orange,White / Cream,,1,0,,0,0,1,1,1,San Ramon,CA,94582.0,1,0.0,0.8306,106
Slow_adoption,Speedy_adoption,Yes,47276299,CA2585,Dog,Dog,Adult,Female,Small,Wire,[],Annie and Nellie,"Annie and Nellie are looking for a new home because their owner passed away. (Annie is on the left, Nellie...",0,2020-03-31 14:17:31+00:00,2020-02-02 17:31:06+00:00,57.8514,Terrier,,1,False,Apricot / Beige,White / Cream,,1,0,,0,1,2,1,1,Davis,CA,95616.0,1,0.0,0.0,109
Speedy_adoption,Slow_adoption,Yes,48946120,CA1509,Dog,Dog,Adult,Male,Extra Large,,[],Buddy,"Buddy is a five year old male German Shepherd, 110lbs, housebroken, good
on walks and good in the car, likes...",1,2020-09-12 23:28:13+00:00,2020-09-02 00:47:16+00:00,20.5316,German Shepherd Dog,,0,False,"Tricolor (Brown, Black, & White)",,,0,1,,0,0,2,2,2,Pleasanton,CA,94566.0,1,1.0,0.7003,111
Speedy_adoption,Slow_adoption,Yes,49643512,CA2285,Dog,Dog,Adult,Male,Small,Short,"['silly', 'playful', 'shy']",Oscar,Meet little Oscar the chi terrier we rescued from CCAS who was terrified living under his karanda bed. He is...,1,2020-11-11 18:49:37+00:00,2020-10-30 03:32:55+00:00,8.1106,Chihuahua,Pomeranian,1,False,Yellow / Tan / Blond / Fawn,,,1,1,,0,1,0,1,2,Lafayette,CA,94549.0,1,1.0,-0.29600000000000004,111
Slow_adoption,Speedy_adoption,Yes,43823401,CA180,Dog,Dog,Baby,Male,Medium,Medium,[],Asher,"Asher is a sweet, friendly, and playful puppy.",0,2019-04-07 20:12:08+00:00,2019-01-21 02:58:42+00:00,54.2778,Shepherd,,1,False,Brindle,Gray / Blue / Silver,,1,0,,0,1,1,1,2,Stockton,CA,95208.0,1,0.0,0.8442,46
Speedy_adoption,Slow_adoption,Yes,49159462,CA2490,Dog,Dog,Baby,Female,Medium,Medium,[],Puppy May,"***APPLY at heartsforpawsrescue.com/adopt
heartsforpawsrescue.com/adoption-application

Meet Puppy May! She and her two siblings were rescued from deplorable conditions in Sanger CA....",0,2020-10-01 05:28:14+00:00,2020-09-20 16:33:24+00:00,57.8514,Husky,Terrier,1,False,Yellow / Tan / Blond / Fawn,,,0,0,,0,1,2,1,1,Davis,CA,95616.0,1,1.0,0.4753,185
